pred,lower,upper,date,state
97.16216258501196,90.19154566718379,104.67151625311617,2025-03-23,AL
99.40955207014639,91.76364945070549,107.69252423963147,2025-03-30,AL
102.6055663559594,93.57978534863759,112.5018849744611,2025-04-06,AL
1317.7257595019946,991.4062334376939,1751.4527533624132,2025-03-23,BA
1431.6697365690384,1071.5662708752886,1912.787188545435,2025-03-30,BA
1491.563674439907,1118.3193620210693,1989.3800201116085,2025-04-06,BA
203.41655461020144,161.17286756909186,256.73238500733964,2025-03-23,CE
273.42665270182596,216.06579343822264,346.01559653680613,2025-03-30,CE
260.8678741941228,205.8697923960254,330.55868466438756,2025-04-06,CE
210.28122714753303,84.64276527660962,522.4096158268085,2025-03-23,MA
213.53598194545825,67.9907738020413,670.6441629590934,2025-03-30,MA
220.39914294932177,58.515463811690985,830.1358145108032,2025-04-06,MA
246.96789074215746,172.09710643982118,354.4111828455307,2025-03-23,PB
267.5216005771191,188.48619292595492,379.69787422815847,2025-03-30,PB
272.6106848306121,194.74392505762933,381.61182928722053,2025-04-06,PB
440.3525814658666,396.0118593784212,489.6580529381461,2025-03-23,PE
457.506837654359,406.63299863879564,514.7455007369442,2025-03-30,PE
457.7564874285606,407.79074614625245,513.844425757967,2025-04-06,PE
335.6383416554939,177.73652151555893,633.8207557380852,2025-03-23,PI
350.92644848640595,174.96106492431275,703.8672992791617,2025-03-30,PI
372.3148396562091,181.84503396814424,762.2882891182604,2025-04-06,PI
237.86945752377366,197.0456849056937,287.15106778275566,2025-03-23,RN
255.38633068875941,210.01725548761152,310.5562814409585,2025-03-30,RN
268.2105587238455,216.00219072244954,333.03784359942983,2025-04-06,RN
8121.644132581609,5594.681570826539,11789.965627400736,2025-03-23,MG
7921.749119263072,5419.761640627431,11578.758120676386,2025-03-30,MG
7648.566333668485,5195.457554499815,11259.945124536584,2025-04-06,MG
1946.3685040703124,1481.197621465569,2557.6265440451675,2025-03-23,RJ
1650.899262226127,1269.0173051054562,2147.6999273798565,2025-03-30,RJ
1806.3379471101755,1386.3661504319525,2353.5317694777737,2025-04-06,RJ
344.94808052659135,184.9031782015342,643.5215414701424,2025-03-23,ES
314.01203093665646,184.71252112518223,533.8217191358601,2025-03-30,ES
236.4473164764276,144.69640081596998,386.37680794844954,2025-04-06,ES
315.32693590237125,269.4455899444426,369.0209831457252,2025-03-23,AM
320.0414460131872,280.4255789345089,365.25386719494907,2025-03-30,AM
298.98671028650364,259.83682259596026,344.03535278350296,2025-04-06,AM
60.0928777128716,32.6436030151337,110.62363275708242,2025-03-23,AP
54.370400547369584,29.582294533255737,99.92938351547345,2025-03-30,AP
55.49450442934011,30.101259952505472,102.30933943353806,2025-04-06,AP
7.72831484783278,3.7607207202913058,15.881756405087728,2025-03-23,RR
8.297883660765125,4.042454915129435,17.032935355665717,2025-03-30,RR
10.402945706267293,5.100758693917684,21.216702428325373,2025-04-06,RR
76.79005692610227,62.126459719157246,94.91467676365473,2025-03-23,RO
80.130462302847,64.919519727685,98.90539880457227,2025-03-30,RO
79.24465999304903,63.47065045652667,98.93889683256276,2025-04-06,RO
394.7228301486896,301.81159546419894,516.2363374440761,2025-03-23,AC
357.1865970833314,274.8385580936661,464.20802823630567,2025-03-30,AC
324.0205716342674,255.7174754934589,410.5676807562687,2025-04-06,AC
895.2991753797754,614.5706453901269,1304.261144667719,2025-03-23,PA
868.9347547324013,610.7213642722262,1236.3209348040743,2025-03-30,PA
786.8749379260445,566.7232916557701,1092.5475925422238,2025-04-06,PA
416.62616466281423,320.48808551772544,541.6031638157302,2025-03-23,DF
390.1897482663173,301.41387387588026,505.11291233669795,2025-03-30,DF
355.56939987482406,271.5592550058233,465.56910065404094,2025-04-06,DF
4593.993428439113,3813.1133380544647,5534.788439126196,2025-03-23,GO
4752.524009353393,3945.225794502439,5725.016928297001,2025-03-30,GO
5066.415210669871,4190.794724725767,6124.986970958522,2025-04-06,GO
831.9095145511006,675.433495707894,1024.6359483183671,2025-03-23,MT
870.1613824922473,708.0753920775808,1069.3505805351558,2025-03-30,MT
951.9194819467635,772.5684633806106,1172.90666531307,2025-04-06,MT
385.15125588301953,281.47411225881945,527.0164588772734,2025-03-23,MS
408.0918842185371,295.229426514633,564.1002251406038,2025-03-30,MS
436.83597167395357,315.88027845089107,604.1075659555435,2025-04-06,MS
2281.64946549538,764.4676346221912,6809.868786620609,2025-03-23,RS
4259.126916166973,1374.8675473405856,13194.116133664367,2025-03-30,RS
4369.8618743733,1363.5198354096208,14004.70481264741,2025-04-06,RS
722.4571259416527,443.78965213848056,1176.1074110421234,2025-03-23,SC
772.853508129065,479.0338296338608,1246.8901110469335,2025-03-30,SC
662.0245693405902,410.4386696244533,1067.8246540746559,2025-04-06,SC
4963.278779564629,3160.6150404399823,7794.095746708616,2025-03-23,PR
4875.609206788093,3080.7398314207735,7716.187162209622,2025-03-30,PR
4860.9126550411465,3134.9331808474512,7537.1532587344645,2025-04-06,PR
66909.8949203056,43401.226422425905,103152.24723541575,2025-03-23,BR
63037.26567172878,40746.79239768494,97521.70979706083,2025-03-30,BR
57728.569824158716,36097.55980042922,92321.69133779345,2025-04-06,BR
24.791292275104485,13.67065260314616,44.95821746858006,2025-03-23,SE
26.53147328700515,15.234107044117728,46.206782763212125,2025-03-30,SE
26.193472844548154,14.7851277692712,46.40460538217594,2025-04-06,SE
41629.06355970653,25144.478236428236,68920.85477229828,2025-03-23,SP
37108.09381415606,23059.44203493338,59715.69582794483,2025-03-30,SP
34783.212311268944,21926.508061855904,55178.501532377835,2025-04-06,SP
61.00076337644991,51.63275996049093,72.06845296197588,2025-03-23,TO
60.703791087436436,51.34824320567099,71.76390120354019,2025-03-30,TO
58.83941491191966,49.81028693592529,69.50525604541413,2025-04-06,TO
